http://disi.unitn.it/~knowdive/dataset/delicious/concept/classy-ADJECTIVE-299619	DELETE
http://disi.unitn.it/~knowdive/dataset/delicious/concept/comparison-NOUN-261957	http://purl.org/vocabularies/princeton/wn30/synset-comparison-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/conservative-ADJECTIVE-297646	DELETE
http://disi.unitn.it/~knowdive/dataset/delicious/concept/content-NOUN-286436	http://purl.org/vocabularies/princeton/wn30/synset-content-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/current-ADJECTIVE-333934	DELETE
http://disi.unitn.it/~knowdive/dataset/delicious/concept/electronic_mail-NOUN-293649	http://purl.org/vocabularies/princeton/wn30/synset-electronic_mail-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/ethical-ADJECTIVE-340210	http://purl.org/vocabularies/princeton/wn30/synset-ethic-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/fly-VERB-283923	http://purl.org/vocabularies/princeton/wn30/synset-airline-noun-2
http://disi.unitn.it/~knowdive/dataset/delicious/concept/integrate-VERB-252285	DELETE
http://disi.unitn.it/~knowdive/dataset/delicious/concept/news-NOUN-275794	http://purl.org/vocabularies/princeton/wn30/synset-news-noun-2
http://disi.unitn.it/~knowdive/dataset/delicious/concept/nonlinguistic-ADJECTIVE-273652	DELETE
http://disi.unitn.it/~knowdive/dataset/delicious/concept/politics-NOUN-333200	http://purl.org/vocabularies/princeton/wn30/synset-politics-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/press-NOUN-234816	http://purl.org/vocabularies/princeton/wn30/synset-press-noun-2
http://disi.unitn.it/~knowdive/dataset/delicious/concept/raw-ADJECTIVE-336630	DELETE
http://disi.unitn.it/~knowdive/dataset/delicious/concept/reading-NOUN-234119	http://purl.org/vocabularies/princeton/wn30/synset-reading-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/remark-NOUN-300945	http://purl.org/vocabularies/princeton/wn30/synset-remark-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/responsible-ADJECTIVE-279924	http://purl.org/vocabularies/princeton/wn30/synset-responsibility-noun-3
http://disi.unitn.it/~knowdive/dataset/delicious/concept/secondary-ADJECTIVE-229281	DELETE
http://disi.unitn.it/~knowdive/dataset/delicious/concept/talented-ADJECTIVE-234703	http://purl.org/vocabularies/princeton/wn30/synset-talent-noun-2
http://disi.unitn.it/~knowdive/dataset/delicious/concept/terrorism-NOUN-262799	http://purl.org/vocabularies/princeton/wn30/synset-terrorism-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/food-NOUN-235559	http://purl.org/vocabularies/princeton/wn30/synset-food-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/Africa-NOUN-251176	http://purl.org/vocabularies/princeton/wn30/synset-Africa-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/amusing-ADJECTIVE-272179	DELETE
http://disi.unitn.it/~knowdive/dataset/delicious/concept/child-NOUN-239396	http://purl.org/vocabularies/princeton/wn30/synset-child-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/grammar-NOUN-272650	http://purl.org/vocabularies/princeton/wn30/synset-grammar-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/Japan-NOUN-285880	http://purl.org/vocabularies/princeton/wn30/synset-Japan-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/movie-NOUN-251110	http://purl.org/vocabularies/princeton/wn30/synset-movie-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/Ph_D_-NOUN-340921	http://purl.org/vocabularies/princeton/wn30/synset-Ph_D_-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/photograph-NOUN-278070	http://purl.org/vocabularies/princeton/wn30/synset-photograph-noun-1
http://disi.unitn.it/~knowdive/dataset/delicious/concept/video_recording-NOUN-286653	http://purl.org/vocabularies/princeton/wn30/synset-video_recording-noun-1
